식별번호,시장명,시장유형,소재지도로명주소,소재지지번주소,위도,경도
02024,남양시장,상설장+5일장,경기도 화성시 남양읍 남양시장로 61일원,경기도 화성시 남양리 1165-25,37.2090298,126.8159971
02024,궁평항수산물 직판장,상설장,경기도 화성시 서신면 궁평항로 1049-24,경기도 화성시 서신면 궁평리689,37.11602908,126.6812748
02024,사강시장,5일장,경기도 화성시 송산면 사강로 183-1,경기도 화성시 송산면 사강리 663-1,37.21330187,126.7360036
02024,조암시장,5일장,경기도 화성시 우정읍 조암남로 8,경기도 화성시 우정읍 조암리 311-3,37.082198,126.8170415
02024,발안만세시장,5일장,경기도 화성시 향남읍 평2길 7,경기도 화성시 향남읍 평리 81-51,37.13146319,126.9094607
12009,거제읍내시장,5일장,경상남도 거제시 거제읍내로2길 28,경상남도 거제시 거제면 서상리 325-2번지,34.85055855,128.590311
12009,한라프라자,상설장,경상남도 거제시 거제중앙로 1906 고현동,경상남도 거제시 고현동 961-153,34.88820439,128.6235602
12009,회원프라자,상설장,경상남도 거제시 고현로11길 18,경상남도 거제시 고현동961-59,34.88902769,128.6248292
12009,옥수동새시장,상설장,경상남도 거제시 능포로134-2,경상남도 거제시 능포동 680 7,34.87539656,128.7319142
12009,옥수시장,상설장,경상남도 거제시 옥수로2길 10,경상남도 거제시 능포동 633-215,34.87534443,128.7308732
12009,옥현상가,상설장,경상남도 거제시 옥포로 250,경상남도 거제시 옥포동1293-1,34.89691724,128.6899271
12009,옥포국제시장,상설장,경상남도 거제시 옥포로19길 12-1,경상남도 거제시 옥포동 525-19,34.8943651,128.6895409
12009,신부시장,상설장,경상남도 거제시 장승포로 49,경상남도 거제시 장승포동 283-99,34.86775934,128.7295182
12009,거제고현시장,상설장,경상남도 거제시 중앙로 1883-2,경상남도 거제시 고현동 98-27,34.88625809,128.6236545
12009,장평종합시장,상설장,경상남도 거제시장평로37,경상남도 장평동 56-1,34.89086168,128.6131049
12019,거창시장,상설장+5일장,경상남도 거창군 거창읍 중앙로 140,경상남도 거창군 중앙리 154-12,35.68683071,127.9140377
12014,고성공룡시장,상설장,경상남도 고성군 고성읍 성내로112번길 75-8,경상남도 고성군 고성읍 성내리 212-3,34.97266192,128.32338
12014,고성시장,상설장+5일장,경상남도 고성군 고성읍 중앙로25번길57,경상남도 고성군 고성읍 서외리 1-6,34.97730013,128.3230484
12014,영오시장,5일장,경상남도 고성군 영오면 영산리 영회로 527-9,경상남도 고성군 영오면 영산리 232-1,35.10895397,128.2376863
12014,배둔시장,5일장,경상남도 고성군 희화면 배둔로31번길 5,경상남도 고성군 회화면 배둔리 826-2,35.05742987,128.3688699
12007,외동전통시장,상설장,경상남도 김해시 내외중앙로 33,경상남도 김해시 외동 1254-2,35.2329368,128.8660065
12007,삼방시장,상설장,경상남도 김해시 삼안로 255번길 안길 6-12,경상남도 김해시 삼안로 삼방동 665-8,35.25078422,128.9096895
12007,장유전통시장,5일장,경상남도 김해시 장유로 287-22,경상남도 김해시 무계동 189-3,35.20056852,128.8148083
12007,진례전통시장,5일장,경상남도 김해시 진례면 송현로 6-1,경상남도 김해시 진례면 송정리 239-3,35.24885406,128.7489257
12007,진영전통시장,5일장,경상남도 김해시 진영읍 진영로160번길 13-8,경상남도 김해시 진영읍 진영리 235-16,35.30231431,128.7306267
12007,(사)김해동상시장,상설장,경상남도 김해시 호계로 517번길 5-13,경상남도 김해시 동상동 877-2,35.23623779,128.8838588
12015,남면공설시장,5일장,경상남도 남해군 남면 남서대로 785-4,경상남도 남해군 남면 당항리 1381-5,34.77094715,127.8853542
12015,남해전통시장,5일장,경상남도 남해군 남해읍 화전로110,경상남도 남해군 남해읍 북변리 246-1,34.84014684,127.8944844
12015,이동공설시장,5일장,경상남도 남해군 이동면 무림로 63번길 9,경상남도 남해군 이동면 무림리,34.80114029,127.9538265
12008,무안시장,상설장+5일장,경상남도 밀양시 무안면 사명로510-1,경상남도 밀양시 무안면 무안리 814-2,35.4703238,128.6520984
12008,송백시장,5일장,경상남도 밀양시 산내면 산내로 346-1,경상남도 밀양시 산내면 송백리 1319-13,35.58629962,128.8817019
12008,송지시장,5일장,경상남도 밀양시 삼랑진읍 외송3길 8-1,경상남도 밀양시 삼랑진읍 송지리359의15,35.39686785,128.8371957
12008,밀양아리랑시장,5일장,경상남도 밀양시 상설시장1길11,경상남도 밀양시 내일동 583-1,35.49305872,128.7525543
12008,내일전통시장,5일장,경상남도 밀양시 상설시장3길 18-6,경상남도 밀양시 내일동 174-9,35.4933363,128.753309
12008,수산시장,5일장,경상남도 밀양시 하남읍 시서상가길 5,경상남도 밀양시 하남읍 수산리815-18,35.37422567,128.7087807
12006,곤양종합시장,5일장,경상남도 사천시 곤양면 남산로 65,경상남도 사천시 곤양면 남문외리 48-4,35.05653289,127.9633464
12006,삼천포종합시장,5일장,경상남도 사천시 동금2길 15,경상남도 사천시 동금동88-4,34.93234419,128.0785447
12006,사천읍시장,상설장,경상남도 사천시 사천읍 시장1길 16,경상남도 사천시 정의리 392-2,35.08405911,128.0890111
12006,삼천포전통시장,상설장,경상남도 사천시 어시장길 46,경상남도 사천시 서동 311-112,34.927174,128.069893
12006,삼천포용궁수산시장,상설장,경상남도 사천시 어시장길 64,경상남도 사천시 동동 485-2,34.92743494,128.0717635
12006,완사시장,상설장+5일장,경상남도 사천시 완사2길 12,경상남도 사천시 정곡리 842,35.13121757,127.9763433
12006,서포시장,5일장,경상남도 사천시 자구로 473,경상남도 사천시 서포면 구평리 644-3,35.00686674,127.9779068
12006,삼천포중앙시장,5일장,경상남도 사천시 중앙시장2길 37,경상남도 사천시 선구동17-4,34.92892254,128.0767148
12017,단성시장,5일장,경상남도 산청군 단성면 목화로 968번길 17,경상남도 산천군 단성면 성내리 178,35.29792258,127.9580609
12017,산청시장,상설장+5일장,경상남도 산청군 산청읍 중앙로 16-1,경상남도 산청군 산청읍 산청리 252-2,35.41530189,127.8762282
12017,생초시장,5일장,경상남도 산청군 생초로 35-30,경상남도 산청군 생초면 어서리 259-14,35.49242579,127.8360227
12017,덕산시장,5일장,경상남도 산청군 시천면 남명로 188-5 덕산시장,경상남도 산청군 시천면 사리 931-3,35.27703295,127.8377441
12017,단계시장,5일장,경상남도 신등면 신차로 500-3,경상남도 산청군 신동면 단계리 784,35.37711924,128.011143
12010,덕계종합상설시장,상설장,경상남도 양산시 덕계2길 7,경상남도 양산시 덕계동 754-1,35.36975076,129.147156
12010,석계시장,5일장,경상남도 양산시 상북면 삼계4길 2,경상남도 양산시 상북면 석계리 34-9,35.41957336,129.0639378
12010,서창시장,5일장,경상남도 양산시 서창서2길 5,경상남도 양산시 삼호동 524,35.41628296,129.1720148
12010,양산남부시장상가,상설장+5일장,경상남도 양산시 장터3길 7,경상남도 양산시 중부동 407-3,35.34338923,129.0370453
12010,양산남부시장,상설장+5일장,경상남도 양산시 중앙로 133번지,경상남도 양산시 중부동 423-5,35.3424443,129.0372371
12010,양산북부시장,상설장,경상남도 양산시 중앙로 232,경상남도 양산시 북부동 148-19,35.35044919,129.0411959
12010,신평시장,5일장,경상남도 양산시 하북면 신평강변3길 11,경상남도 양산시 하북면 순지리 575,35.49059837,129.0858571
12011,신반시장,5일장,경상남도 의령군 부림면 신번로9길 11,경상남도 의령군 부림면 신반리519-3,35.46811354,128.3250368
12011,의령시장,5일장,경상남도 의령군 의령읍 의병로18길 13,경상남도 의령군 의령읍 중동리 386-7,35.31851733,128.2606589
12003,금곡시장,상설장+5일장,경상남도 진주시 금곡면 구암두문로 1021-9,경상남도 진주시 금곡면 두문리 639-1,35.09075047,128.1862309
12003,대곡시장,상설장+5일장,경상남도 진주시 대곡면 진의로 1079번길 6,경상남도 진주시 대곡면 광석리 321,35.26370062,128.1685559
12003,동부종합상가,상설장,경상남도 진주시 대신로299번길 7,경상남도 진주시 상대동193-1,35.18704474,128.1162092
12003,진주자유시장,상설장,경상남도 진주시 도동천로 95,경상남도 진주시 상대동 276-9,35.18016822,128.1103048
12003,일반성시장,5일장,경상남도 진주시 동부로1993번길 27,경상남도 진주시 일반성면 창촌리 92,35.17122439,128.2822068
12003,문산시장,5일장,경상남도 진주시 문산읍 소문길 68,경상남도 진주시 문산읍 소문리 112-6,35.17046506,128.1691574
12003,평거한보하이타운,상설장,경상남도 진주시 순환로 553번길 7,경상남도 진주시 평거동 301-1,35.17265107,128.0592567
12003,이현종합상가,상설장,경상남도 진주시 신안로 165,경상남도 진주시 이현동 21-3,35.19199129,128.0661334
12003,진주중앙시장,상설장,경상남도 진주시 진양호로547번길 8-1 일원,경상남도 진주시 대안동 8-600,35.19392285,128.0848889
12003,진주논개시장,상설장,경상남도 진주시 진양호로569번길 12,경상남도 진주시 장대동 58-8,35.19506585,128.0872233
12003,진주동성상가,상설장,경상남도 진주시 진주대로 901,경상남도 진주시 강남동 219,35.18092171,128.0893331
12003,천전시장,상설장,경상남도 진주시 진주대로 954번길 4,경상남도 진주시 칠암동 306-1,35.18505598,128.0885806
12003,진주청과시장,상설장,경상남도 진주시 촉석로 226번길 3,경상남도 진주시 수정동 25-28,35.1962457,128.0866851
12013,남지시장,5일장,경상남도 창녕군 남지읍 본동길4,경상남도 창녕군 남지읍 남지리 531,35.38911636,128.4824933
12013,영산시장,5일장,경상남도 창녕군 영산면 신영산로56,경상남도 창녕군 영산면 성내리 516-4,35.45704192,128.5325981
12013,이방정기시장,5일장,경상남도 창녕군 이방면 이방대학로35-1,경상남도 창녕군 이방면 거남리 43-5,35.60141193,128.3828417
12013,창녕상설시장,5일장,경상남도 창녕군 창녕읍 시장길 66,경상남도 창녕군 창녕읍 164-38,35.54007277,128.4973587
12001,마산구암시장,상설장,경상남도 창원시 마산 회원구 구암남 14길 8,경상남도 창원시 마산 회원구 구암동 87,35.24953898,128.5996435
12001,동마산시장,상설장,경상남도 창원시 마산 회원구 합성남8길 76,경상남도 창원시 마산 회원구 합성동 326-1,35.24003661,128.5875449
12001,합성옛길시장,상설장,경상남도 창원시 마산 회원구 합성옛길 77,경상남도 창원시 마산 회원구 합성동 732-7,35.23534201,128.5820118
12001,회성종합시장,상설장,경상남도 창원시 마산 회원구 회성동 시장1길 16,경상남도 창원시 마산회원구 회성동 450-2,35.2329295,128.5594101
12001,마산부림시장,상설장,경상남도 창원시 마산함포구 3 15대로 352,경상남도 창원시 마산합포구 부림동 32,35.20578871,128.5734587
12001,부림상시장,상설장,경상남도 창원시 마산합포구 동서서4길 2-15,경상남도 창원시 마산합포구 부림동 83-24,35.2057733,128.5724461
12001,신마산시장,상설장,경상남도 창원시 마산합포구 문화동15길 13,경상남도 창원시 마산합포구 해운동 64,35.18109688,128.5617023
12001,신마산반월시장,상설장,경상남도 창원시 마산합포구 반월남1길 18-16,경상남도 창원시 마산합포구 반월동 84-13,35.18965944,128.5611826
12001,마산어시장,상설장,경상남도 창원시 마산합포구 복요리로 7,경상남도 창원시 마산합포구 동성동 314,35.20376172,128.578956
12001,북마산가구시장,상설장,경상남도 창원시 마산합포구 북성로 33-1,경상남도 창원시 마산합포구 추산동 1-57,35.210354,128.5722813
12001,산호시장,상설장,경상남도 창원시 마산합포구 산호시장길 18,경상남도 창원시 마산합포구 산호동 28-8,35.21837357,128.581716
12001,북마산중앙시장,상설장,경상남도 창원시 마산합포구 상남시장로3,경상남도 창원시 마산합포구 상남동 40-1,35.21603536,128.5711735
12001,마산수산시장,상설장,경상남도 창원시 마산합포구 수산2길 194,경상남도 창원시 마산합포구 남성동 229-1,35.20181664,128.5789097
12001,정우새어시장,상설장,경상남도 창원시 마산합포구 어시장7길126,경상남도 창원시 마산합포구 동성동 313,35.20410405,128.5787114
